model_name,test_category,root_type,sub_type,count,error_type,original_model_name,model_type,test_category_count
Mistral-Medium-2312 (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,1,Simple Function Error: Unexpected Parameter Encountered,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_java,Type Error, Primitive Type Mismatch,7,Type Error: Primitive Type Mismatch,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_java,Value Error, Wrong String Value,5,Value Error: Wrong String Value,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Simple Function Error, Missing Optional Parameter,1,Simple Function Error: Missing Optional Parameter,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Simple Function Error, Missing Required Parameter,6,Simple Function Error: Missing Required Parameter,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Type Error, Composite Type Mismatch,2,Type Error: Composite Type Mismatch,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Type Error, Primitive Type Mismatch,1,Type Error: Primitive Type Mismatch,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Value Error, Invalid Dictionary Key,1,Value Error: Invalid Dictionary Key,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Value Error, Wrong String Value,1,Value Error: Wrong String Value,mistral-medium-2312,Prompt,100.0
Mistral-Medium-2312 (Prompt),ast_js,Value Error, Wrong int/float/bool/variable Value,3,Value Error: Wrong int/float/bool/variable Value,mistral-medium-2312,Prompt,100.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,50.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel,Function Parsing Error, Decoding Failure,5,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel,Parallel Function Error, No Match Found,7,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel,Parallel Function Error, Unexpected Function Count,9,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_simple,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,27,Relevance Error: Succeeded with Irrelevant Func Doc,gemini-1.5-pro-preview-0409,FC,240.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,gemini-1.5-pro-preview-0409,FC,40.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_parallel,Function Parsing Error, Decoding Failure,1,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,50.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_parallel,Value Error, Execution Result Count,10,Value Error: Execution Result Count,gemini-1.5-pro-preview-0409,FC,50.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_multiple,Function Parsing Error, Decoding Failure,7,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_multiple,Parallel Function Error, No Match Found,8,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel_multiple,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel_multiple,Parallel Function Error, No Match Found,42,Parallel Function Error: No Match Found,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,gemini-1.5-pro-preview-0409,FC,200.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,gemini-1.5-pro-preview-0409,FC,70.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_rest,Executable Function Error (REST), Runtime Execution Error,6,Executable Function Error (REST): Runtime Execution Error,gemini-1.5-pro-preview-0409,FC,70.0
Gemini-1.5-Pro-Preview-0409 (FC),exec_rest,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,70.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Function Parsing Error, Decoding Failure,9,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Type Error, Composite Type Mismatch,5,Type Error: Composite Type Mismatch,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Type Error, Primitive Type Mismatch,4,Type Error: Primitive Type Mismatch,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Value Error, Wrong String Value,9,Value Error: Wrong String Value,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_simple,Value Error, Wrong int/float/bool/variable Value,5,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-pro-preview-0409,FC,400.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_java,Function Parsing Error, Decoding Failure,8,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_java,Type Error, Primitive Type Mismatch,23,Type Error: Primitive Type Mismatch,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_java,Value Error, Wrong String Value,12,Value Error: Wrong String Value,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_java,Value Error, Wrong int/float/bool/variable Value,4,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Function Parsing Error, Decoding Failure,14,Function Parsing Error: Decoding Failure,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Type Error, Composite Type Mismatch,1,Type Error: Composite Type Mismatch,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Type Error, Primitive Type Mismatch,3,Type Error: Primitive Type Mismatch,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Value Error, Invalid Dictionary Key,1,Value Error: Invalid Dictionary Key,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Value Error, Wrong String Value,6,Value Error: Wrong String Value,gemini-1.5-pro-preview-0409,FC,100.0
Gemini-1.5-Pro-Preview-0409 (FC),ast_js,Value Error, Wrong int/float/bool/variable Value,3,Value Error: Wrong int/float/bool/variable Value,gemini-1.5-pro-preview-0409,FC,100.0
Claude-instant-1.2 (Prompt),exec_multiple,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,50.0
Claude-instant-1.2 (Prompt),exec_multiple,Value Error, Execution Result Count,4,Value Error: Execution Result Count,claude-instant-1.2,Prompt,50.0
Claude-instant-1.2 (Prompt),ast_parallel,Function Parsing Error, Decoding Failure,11,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel,Parallel Function Error, No Match Found,11,Parallel Function Error: No Match Found,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,12,Parallel Function Error: Unexpected Function Count,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),exec_simple,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,102,Relevance Error: Succeeded with Irrelevant Func Doc,claude-instant-1.2,Prompt,240.0
Claude-instant-1.2 (Prompt),exec_parallel_multiple,Function Parsing Error, Decoding Failure,4,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,40.0
Claude-instant-1.2 (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,claude-instant-1.2,Prompt,40.0
Claude-instant-1.2 (Prompt),exec_parallel,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,50.0
Claude-instant-1.2 (Prompt),exec_parallel,Value Error, Execution Result Count,2,Value Error: Execution Result Count,claude-instant-1.2,Prompt,50.0
Claude-instant-1.2 (Prompt),ast_multiple,Function Parsing Error, Decoding Failure,11,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_multiple,Function Parsing Error, Incorrect Decoder Output Format,1,Function Parsing Error: Incorrect Decoder Output Format,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_multiple,Parallel Function Error, No Match Found,16,Parallel Function Error: No Match Found,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_multiple,Parallel Function Error, Unexpected Function Count,1,Parallel Function Error: Unexpected Function Count,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel_multiple,Function Parsing Error, Decoding Failure,16,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel_multiple,Function Parsing Error, Incorrect Decoder Output Format,5,Function Parsing Error: Incorrect Decoder Output Format,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel_multiple,Parallel Function Error, No Match Found,53,Parallel Function Error: No Match Found,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),ast_parallel_multiple,Parallel Function Error, Unexpected Function Count,10,Parallel Function Error: Unexpected Function Count,claude-instant-1.2,Prompt,200.0
Claude-instant-1.2 (Prompt),exec_rest,Executable Function Error (REST), Incorrect HTTP Status Code,2,Executable Function Error (REST): Incorrect HTTP Status Code,claude-instant-1.2,Prompt,70.0
Claude-instant-1.2 (Prompt),exec_rest,Executable Function Error (REST), Incorrect Response Key,1,Executable Function Error (REST): Incorrect Response Key,claude-instant-1.2,Prompt,70.0
Claude-instant-1.2 (Prompt),exec_rest,Executable Function Error (REST), Runtime Execution Error,2,Executable Function Error (REST): Runtime Execution Error,claude-instant-1.2,Prompt,70.0
Claude-instant-1.2 (Prompt),exec_rest,Function Parsing Error, Decoding Failure,15,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,70.0
Claude-instant-1.2 (Prompt),ast_simple,Function Parsing Error, Decoding Failure,18,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Function Parsing Error, Incorrect Decoder Output Format,1,Function Parsing Error: Incorrect Decoder Output Format,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Simple Function Error, Missing Optional Parameter,2,Simple Function Error: Missing Optional Parameter,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Simple Function Error, Missing Required Parameter,2,Simple Function Error: Missing Required Parameter,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Type Error, Composite Type Mismatch,4,Type Error: Composite Type Mismatch,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Type Error, Primitive Type Mismatch,5,Type Error: Primitive Type Mismatch,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Value Error, Invalid List/Tuple Format,3,Value Error: Invalid List/Tuple Format,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Value Error, Wrong String Value,14,Value Error: Wrong String Value,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_simple,Value Error, Wrong int/float/bool/variable Value,4,Value Error: Wrong int/float/bool/variable Value,claude-instant-1.2,Prompt,400.0
Claude-instant-1.2 (Prompt),ast_java,Function Parsing Error, Decoding Failure,20,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_java,Simple Function Error, Incorrect Function Name,1,Simple Function Error: Incorrect Function Name,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_java,Simple Function Error, Unexpected Parameter Encountered,3,Simple Function Error: Unexpected Parameter Encountered,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_java,Type Error, Primitive Type Mismatch,8,Type Error: Primitive Type Mismatch,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_java,Value Error, Wrong String Value,10,Value Error: Wrong String Value,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_java,Value Error, Wrong int/float/bool/variable Value,2,Value Error: Wrong int/float/bool/variable Value,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Function Parsing Error, Decoding Failure,3,Function Parsing Error: Decoding Failure,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Simple Function Error, Missing Required Parameter,5,Simple Function Error: Missing Required Parameter,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Type Error, Primitive Type Mismatch,2,Type Error: Primitive Type Mismatch,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Value Error, Invalid Dictionary Value,1,Value Error: Invalid Dictionary Value,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Value Error, Invalid List/Tuple Format,1,Value Error: Invalid List/Tuple Format,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Value Error, Wrong String Value,2,Value Error: Wrong String Value,claude-instant-1.2,Prompt,100.0
Claude-instant-1.2 (Prompt),ast_js,Value Error, Wrong int/float/bool/variable Value,1,Value Error: Wrong int/float/bool/variable Value,claude-instant-1.2,Prompt,100.0
DBRX-Instruct (Prompt),exec_multiple,Function Parsing Error, Decoding Failure,6,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,50.0
DBRX-Instruct (Prompt),ast_parallel,Function Parsing Error, Decoding Failure,28,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,200.0
DBRX-Instruct (Prompt),ast_parallel,Parallel Function Error, No Match Found,22,Parallel Function Error: No Match Found,databricks-dbrx-instruct,Prompt,200.0
DBRX-Instruct (Prompt),ast_parallel,Parallel Function Error, Unexpected Function Count,6,Parallel Function Error: Unexpected Function Count,databricks-dbrx-instruct,Prompt,200.0
DBRX-Instruct (Prompt),exec_simple,Executable Function Error (Non REST), Incorrect Execution Result,2,Executable Function Error (Non REST): Incorrect Execution Result,databricks-dbrx-instruct,Prompt,100.0
DBRX-Instruct (Prompt),exec_simple,Executable Function Error (Non REST), Runtime Execution Error,2,Executable Function Error (Non REST): Runtime Execution Error,databricks-dbrx-instruct,Prompt,100.0
DBRX-Instruct (Prompt),exec_simple,Function Parsing Error, Decoding Failure,15,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,100.0
DBRX-Instruct (Prompt),relevance,Relevance Error, Succeeded with Irrelevant Func Doc,106,Relevance Error: Succeeded with Irrelevant Func Doc,databricks-dbrx-instruct,Prompt,240.0
DBRX-Instruct (Prompt),exec_parallel_multiple,Function Parsing Error, Decoding Failure,8,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,40.0
DBRX-Instruct (Prompt),exec_parallel_multiple,Value Error, Execution Result Count,2,Value Error: Execution Result Count,databricks-dbrx-instruct,Prompt,40.0
DBRX-Instruct (Prompt),exec_parallel,Function Parsing Error, Decoding Failure,2,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,50.0
DBRX-Instruct (Prompt),exec_parallel,Value Error, Execution Result Count,3,Value Error: Execution Result Count,databricks-dbrx-instruct,Prompt,50.0
DBRX-Instruct (Prompt),ast_multiple,Function Parsing Error, Decoding Failure,41,Function Parsing Error: Decoding Failure,databricks-dbrx-instruct,Prompt,200.0
DBRX-Instruct (Prompt),ast_multiple,Parallel Function Error, No Match Found,14,Parallel Function Error: No Match Found,databricks-dbrx-instruct,Prompt,200.0
DBRX-Instruct (Prompt),ast_multiple,Parallel Function Error, Unexpected Function Count,2,Parallel Function Error: Unexpected Function Count,databricks-dbrx-instruct,Prompt,200.0
